index,URL,Date,Event,Location,TYPE,Artist,ArtistID,ArtistPOP,TracksID,TracksPOP,Tracks
618,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-16--6,2024-04-16 20:00:00,,feierwerk Kranhalle,konzert,['ALEXANDER NATE'],[[['2SXMWYE8ZzhidyXB5MkKMv']]],[[[46]]],"[[['2vOx8Xm4IaHZ37cWE20ECx', '0lIcNWcxIuHxiTDd5MX43J', '1tI9hr27FRBYzuNxCOQuQ0', '3vuLxlB26g2eaKxC3npGGM', '1maxpce6lUzvq2Oo0588bR', '21wjgw4VBoSmLlD517AAxk', '0OcfOOrwNQogV8nGdJuBgw', '2t0uYC8tyTbyYTNK26nf68', '3oyWeAvXhzqPhMJmPLtmmt', '3atMmSQAY6ry4R6jjPo5gW']]]","[[[51, 46, 48, 48, 47, 47, 46, 46, 45, 40]]]","[[['21wjgw4VBoSmLlD517AAxk', '2vOx8Xm4IaHZ37cWE20ECx', '3vuLxlB26g2eaKxC3npGGM']]]"
619,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-16-,2024-04-16 20:30:00,,feierwerk Sunny Red,konzert,['MIDAS FALL'],[[['6nBBFy20JLOfEuFL6dvGn2']]],[[[10]]],"[[['1qqjy0TW3mv7CZVlWYeZU3', '39m0NQpds9J3GheOXEe2In', '3m6Ykr4ZVaNO1oAmvPCqGf', '1MZHxm7i5O0ZMq1UqcKLDS', '67kDsD027tZpCfgRaEB4KI', '0lLiLMpPeKUl5N5qaV9Rer', '47fvWc2ScHP0WQGumL0rhW', '7L6b856ycjRdLbmFjDlhH2', '6bFjff2MwyzUuR0BruPdp1', '61RwNB6KkR7XwYULfSlFBJ']]]","[[[17, 14, 12, 11, 10, 9, 8, 8, 7, 4]]]","[[['0lLiLMpPeKUl5N5qaV9Rer', '1qqjy0TW3mv7CZVlWYeZU3', '6bFjff2MwyzUuR0BruPdp1']]]"
620,https://www.muffatwerk.de/de/events/view/6618/paula-hartmann,2024-04-17 00:00:00,Paula Hartmann,Zenith,konzert,['paula hartmann'],[[['3Fl31gc0mEUC2H0JWL1vic']]],[[[61]]],"[[['1phFx4XBj9VOSV5c8s4PQr', '6pimu004QBUVyiWJPYylGi', '7fTJOA7DSGp5LNua6OdMIF', '7zhRYYYqtKqWEtPUcc4YSF', '6Rf0Rg1UgoBj0zoGyoAcSW', '7cuzSEjbzo5KAmfNWoi4Na', '65i0i1aixjk7GoJaMEnKqy', '2TpyGiNH4UrjM9gnlgKzsW', '33ekll4uKJ5whLA4jP0ZPz', '5UCSHNWI3jo57FcRL2nwm4']]]","[[[71, 66, 67, 62, 61, 60, 59, 55, 57, 55]]]","[[['1phFx4XBj9VOSV5c8s4PQr', '2TpyGiNH4UrjM9gnlgKzsW', '7cuzSEjbzo5KAmfNWoi4Na']]]"
621,https://www.muffatwerk.de/de/events/view/6668/clara-louise,2024-04-17 00:00:00,Clara Louise,Ampere,konzert,['clara louise'],[[['4GOCL5XuZojOhP5iE7CPda']]],[[[37]]],"[[['2emwUVl3aI9qMhToiWZKGi', '2vNcKXvGtrz1wgxJAp3HY7', '2Ij7JLWRi8hulvGP7gB4nN', '3fKnUZcSxT1j0Xl1bWSd4O', '5W8cC7XBuarkagEGNpQztA', '1JoefxO4nQIDs02VExyawR', '5ahJABNF46vY1qL5BUDWWZ', '4glSPpm2xf6f4oeB14HThj', '7proFhKqnZ8jHFLMyfOP89', '1qf5HUMcru40VJTfHowSk4']]]","[[[46, 39, 39, 35, 23, 33, 34, 34, 33, 31]]]","[[['1qf5HUMcru40VJTfHowSk4', '2emwUVl3aI9qMhToiWZKGi', '7proFhKqnZ8jHFLMyfOP89']]]"
622,https://backstage.eu/spite-bodysnatcher-boundaries-great-american-ghost.html,2024-04-17 19:00:00,SPITE + BODYSNATCHER + BOUNDARIES + MOUTH OF WAR,BACKSTAGE HALLE,konzert,"['SPITE ', ' BODYSNATCHER ', ' BOUNDARIES ', ' MOUTH OF WAR']","[[['2DynE7m1BMVl4hQMvCXXq0'], ['2tCl0ipvwJJRJLAuIGf6tm'], ['7a29ko2je7GUMrbmwn4t3I'], ['3t3fMjnNk2jEaVTaDqd5ay']]]","[[[44], [41], [39], [0]]]","[[['1KKuUsADKAdwE90zxrvwuE', '4PXdsoxNnlsQCublR3jguf', '1gdNdUdDmVpwVV2c6LgOIW', '0glVhqS5QJKVLVhg34EfJ6', '65tfwfYo6TDjPFuuSpsoOJ', '0Iszl3rIRXowpFiAQoXimW', '6jTLLKecAg7QMJxtUt4b0z', '41kQWH68yO2zFzTqc1qIer', '3VPCNGumQljbxOmiOnJI0A', '0OLAJ1DEwtdXnjtbIB7AJl'], ['1KKuUsADKAdwE90zxrvwuE', '4PXdsoxNnlsQCublR3jguf', '1gdNdUdDmVpwVV2c6LgOIW', '0glVhqS5QJKVLVhg34EfJ6', '65tfwfYo6TDjPFuuSpsoOJ', '0Iszl3rIRXowpFiAQoXimW', '6jTLLKecAg7QMJxtUt4b0z', '41kQWH68yO2zFzTqc1qIer', '3VPCNGumQljbxOmiOnJI0A', '0OLAJ1DEwtdXnjtbIB7AJl'], ['1KKuUsADKAdwE90zxrvwuE', '4PXdsoxNnlsQCublR3jguf', '1gdNdUdDmVpwVV2c6LgOIW', '0glVhqS5QJKVLVhg34EfJ6', '65tfwfYo6TDjPFuuSpsoOJ', '0Iszl3rIRXowpFiAQoXimW', '6jTLLKecAg7QMJxtUt4b0z', '41kQWH68yO2zFzTqc1qIer', '3VPCNGumQljbxOmiOnJI0A', '0OLAJ1DEwtdXnjtbIB7AJl'], ['1KKuUsADKAdwE90zxrvwuE', '4PXdsoxNnlsQCublR3jguf', '1gdNdUdDmVpwVV2c6LgOIW', '0glVhqS5QJKVLVhg34EfJ6', '65tfwfYo6TDjPFuuSpsoOJ', '0Iszl3rIRXowpFiAQoXimW', '6jTLLKecAg7QMJxtUt4b0z', '41kQWH68yO2zFzTqc1qIer', '3VPCNGumQljbxOmiOnJI0A', '0OLAJ1DEwtdXnjtbIB7AJl']]]","[[[51, 49, 47, 45, 44, 43, 43, 41, 41, 36], [51, 49, 47, 45, 44, 43, 43, 41, 41, 36], [51, 49, 47, 45, 44, 43, 43, 41, 41, 36], [51, 49, 47, 45, 44, 43, 43, 41, 41, 36]]]","[[['1KKuUsADKAdwE90zxrvwuE', '1gdNdUdDmVpwVV2c6LgOIW', '65tfwfYo6TDjPFuuSpsoOJ']]]"
623,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-17--1,2024-04-17 20:00:00,,feierwerk Orangehouse,konzert,['SOFIA PORTANET'],[[['6QtH2p5QkuzncnyK1Uu2EZ']]],[[[30]]],"[[['6qeaDEn1cdLy10u1Nhs47V', '0Sv5VWVjHM8cHob6mvafI1', '0aL9T5ixMgSJUnds3vbAYb', '6AXgz04U2OhcCMUDLor728', '63Gyx459f9L55ZOZ5iAx93', '6S923SN4MSP37A7gU7Iq6P', '3gbtNslUtnjb4GioHrR7qH', '7poQxcGYOFFeAQanCTm9Fw', '2lZCNtNMwJHwzH0isGB2TT', '6ok54ujCqzpyxsAO54hZVf']]]","[[[46, 38, 33, 29, 25, 24, 22, 21, 20, 19]]]","[[['0Sv5VWVjHM8cHob6mvafI1', '2lZCNtNMwJHwzH0isGB2TT', '6qeaDEn1cdLy10u1Nhs47V']]]"
624,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-17-,2024-04-17 20:00:00,,feierwerk Kranhalle,konzert,['GHOSTLY KISSES'],[[['7EkzQPP0cgt2qCnXUg6PHj']]],[[[49]]],"[[['2vvlzVEXmB6n1f21GSHcEa', '5fFQBL8Pnvnc9uszdadT7i', '0YRYs1HSkie0eZ02ON4euX', '4V3obpHeMAdNMvixRmXKRk', '27FYQZ12stiJGFLVD5U4j6', '7BjZD4TVbmqNAJpEbvS6By', '1YaMPjTtktS4IMUZEUvuds', '0GrU4WMiR452RoImxcGPvX', '1oPMTvVb57KNBV354DxsX9', '7xf3N06GvRwiJHBy12rBKK']]]","[[[54, 52, 52, 51, 51, 50, 47, 44, 43, 44]]]","[[['0GrU4WMiR452RoImxcGPvX', '1oPMTvVb57KNBV354DxsX9', '2vvlzVEXmB6n1f21GSHcEa']]]"
625,https://backstage.eu/jona-heartbreaks-healing-tour-2024.html,2024-04-17 20:00:00,JONA - Heartbreaks & Healing Tour 2024,BACKSTAGE CLUB,konzert,['JONA'],[[['1HBjj22wzbscIZ9sEb5dyf']]],[[[74]]],"[[['2Be09hSHZnmlGRCgr5c7Zd', '2mCF8L0brIs88eH6Kf2h9p', '09rAJ1Q1NNJSaUKEW3X9P6', '7jEyX4bqaCSdMN4D4JNnVj', '3JlHRjPt2TNB9h7VFf0im2', '5ZSl6gDoV6bPPxzmLeneV9', '3LEgGAl9zLcQWGTp7ptqtQ', '0FEk8LwY8h4rAR63ggfhV0', '4yc0wKwKXGkx9Vqc42MIFy', '49COPp81lGS9Hl9OwKlsKl']]]","[[[31, 69, 78, 76, 77, 74, 72, 66, 69, 66]]]","[[['09rAJ1Q1NNJSaUKEW3X9P6', '3LEgGAl9zLcQWGTp7ptqtQ', '49COPp81lGS9Hl9OwKlsKl']]]"
626,https://import-export.cc/event/clubzwei-presents-luis-ake-horse-trance-tour/,2024-04-17 20:00:00,ClubZwei pres.: LUIS AKE – Horse Trance Tour,import-export,konzert,['ClubZwei pres.: LUIS AKE – Horse Trance Tour'],,,,,
628,https://strom-muc.de/event/keimzeit/,2024-04-18 00:00:00,keimzeit,strom_muc,konzert,['keimzeit'],[[['7ynsUZ8GP3m1rFDjvs2svD']]],[[[34]]],"[[['2PqKNYsquDC99ZEcQvdGnz', '5bR55nqSK0tkmjcQbOCjqg', '69B9IY9y5JOmPwq7PQuyxM', '6ncQtJ57BZIntMEC7ouDAT', '04QpSvS5y2TMm8bb8mS75B', '1FuJZRVBkmtGtOqejSlLlS', '4ktO1SCiZKsjgyW9MFHwpm', '78gw2SLtAfBPtsX8jrmpnX', '7dZwFWP4tbBBc2n4o3IA95', '6cHeVVSs0VkcrOu6m5lSAf']]]","[[[52, 30, 25, 24, 23, 20, 21, 20, 20, 20]]]","[[['2PqKNYsquDC99ZEcQvdGnz', '5bR55nqSK0tkmjcQbOCjqg', '7dZwFWP4tbBBc2n4o3IA95']]]"
629,https://www.muffatwerk.de/de/events/view/6875/improem-2024,2024-04-18 00:00:00,ImproEM 2024,Ampere,theater / comedy,['improem 2024'],,,,,
627,https://www.muffatwerk.de/de/events/view/6713/marie-bothmer,2024-04-18 00:00:00,Marie Bothmer,Milla,konzert,['marie bothmer'],[[['5tfGWI8xQ33fxhcMq3GufB']]],[[[37]]],"[[['5XVBtlaKWSojFdzDbz5IWd', '7y9Kp4Tjka2B52vtuY4Jse', '44kwjttT281ppk7hKBqXvV', '3Awxh86G8xNmRO8rvOhTvN', '4GDS61Vb1M3McSq6v1JIkL', '2hCiXG7TpQ43uYzeCRF8Gb', '7ouqZFb4DBSAyPNw7KfB7w', '2xH7rLuS7c3k0cwsb4hkeG', '60tr0JwGVvH0J32izPPWPz', '1vYmNKIuEgHLdJQqLA4Fra']]]","[[[53, 46, 42, 38, 35, 31, 30, 28, 27, 27]]]","[[['3Awxh86G8xNmRO8rvOhTvN', '5XVBtlaKWSojFdzDbz5IWd', '7ouqZFb4DBSAyPNw7KfB7w']]]"
630,https://backstage.eu/warkings-for-king-and-crown-tour.html,2024-04-18 20:00:00,WARKINGS - For King And Crown Tour,BACKSTAGE HALLE,konzert,['WARKINGS'],[[['7DXUeaMULtMVFmmaKFzH3E']]],[[[36]]],"[[['6lm00Sc0dqwT9IAo910H6D', '41hS4Bq1EnCXCdD5DQW4wZ', '16Bf7gn0oNqA26S4tsgNTQ', '3hZe9BuOUsUdkBftbZ3QQi', '02p0oHtmPWMLpo0HOWMlzO', '7q2JozksG9XmccadZjr7YX', '0pYYvHW37U60UglliZUmWu', '4pOZfkBYhFtfyo1KPVthi3', '7mkJyZQjkjfl870SlXvIhg', '2QYBfJbBPYc2shCeBSy3tN']]]","[[[33, 31, 33, 31, 27, 30, 28, 25, 23, 24]]]","[[['0pYYvHW37U60UglliZUmWu', '3hZe9BuOUsUdkBftbZ3QQi', '6lm00Sc0dqwT9IAo910H6D']]]"
631,https://backstage.eu/achtvier-fucking-fizzle-tour-2024.html,2024-04-18 20:00:00,AchtVier - Fucking Fizzle Tour 2024,BACKSTAGE CLUB,konzert,['AchtVier'],[[['6JOYrJkaS8ZKxLoUdNNdWr']]],[[[43]]],"[[['2tHlBrmEiyab8kpD4WCmnR', '5smMUjheetFfDBv4HctNy8', '5dsy5aPgijkQT3G6SGGhZk', '4uxqGbzZtpNNBnIUCHqdUn', '1pPT7s4GfT1HCH7XPyWelo', '54ZOWzrbvfdXAxjlJtuT82', '5z5Nr4U1thbduZGYEB9uUJ', '2ExRbGjETmsmamJtfMV0Li', '6C4KWESYr9v7wKaenVwLhv', '0vm5fglAWmK6SViT9lmWZF']]]","[[[45, 42, 40, 39, 38, 37, 34, 33, 35, 30]]]","[[['1pPT7s4GfT1HCH7XPyWelo', '2tHlBrmEiyab8kpD4WCmnR', '5z5Nr4U1thbduZGYEB9uUJ']]]"
632,https://import-export.cc/event/ankatie-koi/,2024-04-18 20:30:00,Ankatie Koi + Angela Aux,import-export,konzert,"['Ankatie Koi ', ' Angela Aux', 'Ankatie Koi', 'Angela Aux']",[[['49amwW3An2eDASwY6tpuvV']]],[[[32]]],"[[['2ND48SZ0Pi6SVpyfZodIPZ', '37z0I78CQ7vJAGDuAZLxqS', '0hKSOIz0jL7ZiSfULCtFLy', '2hJayUh1vUpFmQwk4wBeta', '5kcasYaP4ml4HnXWDnyvFy', '7lSEAiHuO7m5waJriiERH7', '3GZEGr442ULNqCDdkXJaFt', '6HGukSxonudS6YppCXW3Ql', '3yyiEUx5gsOc4Dy4QxUMHg', '5SX4i0wffRolIni0B4O0OX']]]","[[[30, 26, 21, 30, 23, 22, 21, 17, 17, 17]]]","[[['2ND48SZ0Pi6SVpyfZodIPZ', '37z0I78CQ7vJAGDuAZLxqS', '6HGukSxonudS6YppCXW3Ql']]]"
633,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-18-wir-werden-nur-was-wir-schon-sind-tour,2024-04-18 21:00:00,wir werden nur was wir schon sind - Tour,feierwerk Kranhalle,konzert,['FIIO'],[[['5ry3g4hY2cILXJqqXIUIqZ']]],[[[29]]],"[[['7l6um7QId1RsmGE5FkyDSa', '6pBRIvWFqeH85EDQVyOzd2', '30GQ20xWnlyIU3IynVcUoJ', '7fTL56P2mJCsexZBbcp4qt', '2HLAdOPJRGHHlmw4Mwn6zk', '6X6QkhfDqo4zCfF3XCm7qf', '21asEYTXlsMEU5r7g80sxp', '0lHXI71KlRJnN0JLGnnPwm', '3kAMSweJljr7oJPwJT8kff', '5h0Mb6vxEFSba03MdaucUp']]]","[[[39, 35, 36, 28, 28, 28, 25, 23, 22, 22]]]","[[['2HLAdOPJRGHHlmw4Mwn6zk', '7fTL56P2mJCsexZBbcp4qt', '7l6um7QId1RsmGE5FkyDSa']]]"
634,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-18-wir-werden-nur-was-wir-schon-sind-tour,2024-04-18 21:00:00,wir werden nur was wir schon sind - Tour,feierwerk Kranhalle,konzert,['FIIO'],[[['5ry3g4hY2cILXJqqXIUIqZ']]],[[[29]]],"[[['7l6um7QId1RsmGE5FkyDSa', '6pBRIvWFqeH85EDQVyOzd2', '30GQ20xWnlyIU3IynVcUoJ', '7fTL56P2mJCsexZBbcp4qt', '2HLAdOPJRGHHlmw4Mwn6zk', '6X6QkhfDqo4zCfF3XCm7qf', '21asEYTXlsMEU5r7g80sxp', '0lHXI71KlRJnN0JLGnnPwm', '3kAMSweJljr7oJPwJT8kff', '5h0Mb6vxEFSba03MdaucUp']]]","[[[39, 35, 36, 28, 28, 28, 25, 23, 22, 22]]]","[[['2HLAdOPJRGHHlmw4Mwn6zk', '7fTL56P2mJCsexZBbcp4qt', '7l6um7QId1RsmGE5FkyDSa']]]"
635,https://www.muffatwerk.de/de/events/view/6746/aut-of-orda,2024-04-19 00:00:00,Aut Of Orda,Muffathalle,konzert,['aut of orda'],[[['7brTJMZMGZsDlpW0t9A5zH']]],[[[39]]],"[[['44jGVqGVrC1Hzp7AmQ9VaL', '3LjRJXqcKDKuLHSfFYc9U8', '60VmcYZd6sl8Ji8enBopi1', '6RxMMNPgGUFVnYIFyOF69h', '7lyJBgGrAYtzzuxqs5kRo6', '0BzuL8Fyg2hoxmlYfya9go']]]","[[[55, 50, 44, 43, 36, 35]]]","[[['44jGVqGVrC1Hzp7AmQ9VaL', '60VmcYZd6sl8Ji8enBopi1', '6RxMMNPgGUFVnYIFyOF69h']]]"
636,https://backstage.eu/civo-tour-2024.html,2024-04-19 19:00:00,CIVO - TOUR 2024,BACKSTAGE HALLE,konzert,['CIVO'],[[['3pOnFT5MHIqIe9kcFCznZ8']]],[[[58]]],"[[['1ct7Hx3FQMfym8cHIk4hrd', '0h14I7cPYi1RZG6GmVpMso', '0J4ee9wYcPgAwOrtchXVEa', '57S16PUBDXaKLYpEH9V4L5', '2O52ps4EaVbbSiDXrHmYvP', '4XfPpFn08l5weRQsyEqdMK', '4WyLfSJKJjOmQrug24wynU', '5fyDNSiWhZZdyFLanzRS6d', '4fpiS9QNKw3dhQGAZqhHaX', '4rOnBJJtINrWBM9dsTpUOA']]]","[[[72, 65, 60, 59, 59, 56, 54, 55, 54, 51]]]","[[['1ct7Hx3FQMfym8cHIk4hrd', '4WyLfSJKJjOmQrug24wynU', '5fyDNSiWhZZdyFLanzRS6d']]]"
637,https://backstage.eu/anchors-hearts-deathlist-tour-2024.html,2024-04-19 20:00:00,"ANCHORS & HEARTS ""Deathlist Tour 2024 """,BACKSTAGE CLUB,konzert,"['ANCHORS & HEARTS', 'ANCHORS ', ' HEARTS']","[[['3ixybKAF1bPXRJpvMrHnLr'], ['7JFO7bnWWApOFvTMS3NFgh'], ['5tcwaJBUyEdxQxvieuQxU7']]]","[[[22], [35], [52]]]","[[['0pBzRwF75rcTcxjDtQP2X4', '2i4mhywyfQ99nW5m3xfFwD', '7FwEHA5E1THigIemnHxBTJ', '4wl0kUukEiqXdjBgy4ZBiG', '5jv5cANdfR1V4kB4ONSePz', '6AcqIZbG73HnLlAHtBQ6aO', '4Nq7hXsydPrZsyyqYcdebH', '1OaOfZ07Hg7Ag0KwqYip86', '2K5ZzDEUcK1xmMoHStCCQD', '4g9LIqiXz5eyhd7tfYlcOo'], ['0pBzRwF75rcTcxjDtQP2X4', '2i4mhywyfQ99nW5m3xfFwD', '7FwEHA5E1THigIemnHxBTJ', '4wl0kUukEiqXdjBgy4ZBiG', '5jv5cANdfR1V4kB4ONSePz', '6AcqIZbG73HnLlAHtBQ6aO', '4Nq7hXsydPrZsyyqYcdebH', '1OaOfZ07Hg7Ag0KwqYip86', '2K5ZzDEUcK1xmMoHStCCQD', '4g9LIqiXz5eyhd7tfYlcOo'], ['0pBzRwF75rcTcxjDtQP2X4', '2i4mhywyfQ99nW5m3xfFwD', '7FwEHA5E1THigIemnHxBTJ', '4wl0kUukEiqXdjBgy4ZBiG', '5jv5cANdfR1V4kB4ONSePz', '6AcqIZbG73HnLlAHtBQ6aO', '4Nq7hXsydPrZsyyqYcdebH', '1OaOfZ07Hg7Ag0KwqYip86', '2K5ZzDEUcK1xmMoHStCCQD', '4g9LIqiXz5eyhd7tfYlcOo']]]","[[[38, 30, 20, 21, 21, 17, 17, 17, 14, 13], [38, 30, 20, 21, 21, 17, 17, 17, 14, 13], [38, 30, 20, 21, 21, 17, 17, 17, 14, 13]]]","[[['0pBzRwF75rcTcxjDtQP2X4', '2i4mhywyfQ99nW5m3xfFwD', '4Nq7hXsydPrZsyyqYcdebH']]]"
638,https://strom-muc.de/event/ferge-x-fisherman-nujakasha/,2024-04-20 00:00:00,ferge x fisherman & nujakasha,strom_muc,konzert,"['ferge x fisherman & nujakasha', 'ferge x fisherman ', ' nujakasha']","[[['0fNCdYRIRFern2T46bEVDV'], ['6cyDwv8RqKLeSjs5IKPJnI']]]","[[[22], [3]]]","[[['4BnC9mCcswdytkX2gAJbCK', '33A2ftpalsKGHAr2FysuB8', '2pUmPWadj3IHlwjztX4KRm', '4Ga0PyHT5FXbE44eRJMnQ9', '7hYAnMReztki8o92UT3Bpp', '1tu3iJfiIdmgUWpwY71Un6', '6X6puzaU6a5NkaUMyrUnLZ', '5oUwyrZSJbTNNA6FOHf9B5', '0sWvKH1mBLvCVhRLesZijP', '5TK5MizG0IK9wbpLpXboDy'], ['4BnC9mCcswdytkX2gAJbCK', '33A2ftpalsKGHAr2FysuB8', '2pUmPWadj3IHlwjztX4KRm', '4Ga0PyHT5FXbE44eRJMnQ9', '7hYAnMReztki8o92UT3Bpp', '1tu3iJfiIdmgUWpwY71Un6', '6X6puzaU6a5NkaUMyrUnLZ', '5oUwyrZSJbTNNA6FOHf9B5', '0sWvKH1mBLvCVhRLesZijP', '5TK5MizG0IK9wbpLpXboDy']]]","[[[34, 27, 28, 17, 15, 15, 14, 14, 12, 12], [34, 27, 28, 17, 15, 15, 14, 14, 12, 12]]]","[[['4BnC9mCcswdytkX2gAJbCK', '4Ga0PyHT5FXbE44eRJMnQ9', '5oUwyrZSJbTNNA6FOHf9B5']]]"
639,https://www.muffatwerk.de/de/events/view/6577/ok-kid,2024-04-20 00:00:00,Ok Kid,Muffathalle,konzert,['ok kid'],[[['5syyAQTWJ2BaLtjOKE99MK']]],[[[45]]],"[[['6ii78AO7IagYRumuCRDMis', '4BKK4NR3nqAccWjgL9iFze', '5ug0aSRxgOoSxGxC7LB9bc', '4zpZ0saTZ8f3GLiJPO7DG7', '02Y7L1qY9Z771QO2w3ubgk', '2GEr4uA7J8UeasYzvPLZyU', '7BGNum6Rn6W1e3sJgHXWPE', '3Xxy7Mt3QsnjOESgVp2uDO', '7yGxLsh0X7FLYpExiDFzeX', '1VOif313jc4cWTEK46SLYz']]]","[[[54, 49, 47, 46, 44, 42, 40, 41, 40, 40]]]","[[['2GEr4uA7J8UeasYzvPLZyU', '4zpZ0saTZ8f3GLiJPO7DG7', '6ii78AO7IagYRumuCRDMis']]]"
640,https://www.muffatwerk.de/de/events/view/6682/henry-the-waiter,2024-04-20 00:00:00,Henry & The Waiter,Ampere,konzert,"['henry & the waiter', 'henry ', ' the waiter']","[[['1m4KDTCtGzbN9Q09g7uXwn'], ['24NUVkHRlXU796XzBvT7Ao']]]","[[[49], [59]]]","[[['0ULtZkQAnZEgGVRKFcMTe0', '2VcoK58VgczK0cCtS9hs3K', '6lq0Jedh6IvjIlzDM2BYDf', '0yXbHIf41yMLBT3SxywVvl', '3wXRUf39ggEvo7LcYHGxPV', '66NGYwxqmLrCzCfSXCKDSj', '0dsML9AEmve26vpc3eIanP', '3zFyrxjVvSQKWrW6cqhE9U', '6fCRgMMhBKh9TdvFXDrppQ', '1NtmxuGSRaKTO7WOacmLlW'], ['0ULtZkQAnZEgGVRKFcMTe0', '2VcoK58VgczK0cCtS9hs3K', '6lq0Jedh6IvjIlzDM2BYDf', '0yXbHIf41yMLBT3SxywVvl', '3wXRUf39ggEvo7LcYHGxPV', '66NGYwxqmLrCzCfSXCKDSj', '0dsML9AEmve26vpc3eIanP', '3zFyrxjVvSQKWrW6cqhE9U', '6fCRgMMhBKh9TdvFXDrppQ', '1NtmxuGSRaKTO7WOacmLlW']]]","[[[55, 55, 54, 50, 53, 53, 42, 47, 42, 41], [55, 55, 54, 50, 53, 53, 42, 47, 42, 41]]]","[[['0ULtZkQAnZEgGVRKFcMTe0', '2VcoK58VgczK0cCtS9hs3K', '6fCRgMMhBKh9TdvFXDrppQ']]]"
641,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-20-zestival-viii,2024-04-20 16:00:00,ZESTIVAL VIII,feierwerk Hansa 39,konzert,,,,,,
642,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-20-zestival-viii,2024-04-20 16:00:00,ZESTIVAL VIII,feierwerk Hansa 39,konzert,,,,,,
643,https://backstage.eu/feuerschwanz-fegefeuer-tour-2024.html,2024-04-20 19:00:00,FEUERSCHWANZ - FEGEFEUER TOUR 2024,BACKSTAGE WERK,konzert,['FEUERSCHWANZ'],[[['2Ct54gNxKnYLnXk9HhviMI']]],[[[50]]],"[[['78B9RvFjcpSQgGFtjy1zBE', '41CGMQ970vMscbkyzxnqTH', '5aGxFKZ7lO6DovHS5vqBvD', '0lA1c6MmTzpNsRMxq6SvTV', '6BYrkHkHmjPvdzyamj9fOO', '6J0erjprvk14YFebgYC8cs', '6SqKBtnEhHSebwGWD8ME0V', '0KnX6zfcZ14H37ZtnHnHEn', '5RJEDRneFqwXEMjEDkIjmY', '4c5evEWIhLXzlHQsmm6K78']]]","[[[54, 42, 45, 49, 44, 46, 43, 45, 41, 47]]]","[[['0KnX6zfcZ14H37ZtnHnHEn', '41CGMQ970vMscbkyzxnqTH', '78B9RvFjcpSQgGFtjy1zBE']]]"
645,https://backstage.eu/haller-live-in-munchen.html,2024-04-20 20:00:00,HALLER - live in München,BACKSTAGE CLUB,konzert,['HALLER'],[[['62U6nJKR1V8QOspXUzWle3']]],[[[45]]],"[[['2S5FeDvQmmI9iLq8SdCsB2', '3q1E1XHEMbqn4Au84KK2hb', '5WTtG4rKIxX8KJEYtEdQTx', '14a2h2TpfHk3wj7WZBH91W', '0qeaQ26b0SuW3cShRJdNej', '6cxycLr3X5OxjLuzhToQ5Z', '2GVGoXmj1aqdKLKsRLl6qf', '6Ptjpsd6Dzd5gz6zGZmFo7', '3YHNpjJN4g9UCK75awl5hM', '6giLl2EnhBmbDQjiJrav49']]]","[[[58, 47, 50, 46, 42, 39, 38, 36, 35, 35]]]","[[['14a2h2TpfHk3wj7WZBH91W', '2S5FeDvQmmI9iLq8SdCsB2', '6cxycLr3X5OxjLuzhToQ5Z']]]"
644,https://www.feierwerk.de/konzert-kulturprogramm/detail/2024-04-20--1,2024-04-20 20:00:00,,feierwerk Kranhalle,konzert,['TROPHY EYES'],[[['6KPdmtIl0LA5mRFSqseWhI']]],[[[47]]],"[[['4oOXPnAj2sSmybT9aaYsHC', '3SRcU6n6IQCwvl1mKOvaaR', '70nKt5OKAbXwlRrKsrf1oq', '6cW4N5P7dAdsj8wVxHF3eO', '3tkMd2DUIbJ9cfB6FiIJKr', '1EzFc3EvqEMRSClh4FPmhH', '6AO1BottKVTrfm0SDRvwsY', '7epEb4JHieug0GQUXMP1d9', '4snc1IPHzoy8tfKD3cL2TR', '2nTqQNaXWzk5C4e88u6rKt']]]","[[[54, 52, 49, 47, 47, 45, 45, 44, 43, 43]]]","[[['1EzFc3EvqEMRSClh4FPmhH', '4oOXPnAj2sSmybT9aaYsHC', '4snc1IPHzoy8tfKD3cL2TR']]]"
